metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698577.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit IX (PsaJ)	2	2	-10.50	100.00	31.50	1	1	
4698569.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit IX (PsaJ)	2	2	-8.50	100.00	28.00	1	1	
4698582.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit IX (PsaJ)	4	4	-12.25	100.00	33.75	1	1	
4698551.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit IX (PsaJ)	1	1	-7.00	100.00	26.00	1	1	
4698548.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit IX (PsaJ)	3	3	-11.50	100.00	33.00	1	1	
4698565.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit IX (PsaJ)	1	1	-14.00	100.00	37.00	1	1	
4698570.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit IX (PsaJ)	1	1	-11.00	100.00	32.00	1	1	
4698553.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	5	5	-12.80	100.00	37.00	1	1	
4698543.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-28.00	100.00	60.00	1	1	
4698578.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-14.00	100.00	38.00	1	1	
4698541.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-27.00	98.36	61.00	1	1	
4698577.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	12	12	-12.33	100.00	35.33	1	1	
4698554.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-17.00	100.00	42.00	1	1	
4698546.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	5	5	-16.20	100.00	41.80	1	1	
4698571.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-35.00	100.00	73.00	1	1	
4698567.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-27.00	100.00	61.00	1	1	
4698569.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	6	6	-15.33	99.52	41.00	1	1	
4698582.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	18	18	-16.39	100.00	42.45	1	1	
4698574.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	3	3	-18.33	100.00	45.67	1	1	
4698563.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	2	2	-25.00	100.00	58.00	1	1	
4698551.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	7	7	-19.57	100.00	48.00	1	1	
4698548.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	15	15	-13.07	99.42	37.13	1	1	
4698542.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	3	3	-21.00	100.00	49.67	1	1	
4698579.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-8.00	100.00	28.00	1	1	
4698562.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-16.00	100.00	41.00	1	1	
4698560.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	11	11	-17.45	100.00	44.64	1	1	
4698572.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-14.00	100.00	38.00	1	1	
4698570.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	3	3	-18.33	98.55	45.67	1	1	
4698544.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-27.00	98.33	60.00	1	1	
4698547.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-21.00	100.00	48.00	1	1	
4698556.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit X (PsaK, PsaK1)	1	1	-7.00	100.00	26.00	1	1	
4698553.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	21	21	-20.44	98.21	48.62	3	3	
4698543.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	2	2	-25.00	98.17	56.50	2	2	
4698578.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	10	10	-20.12	100.00	45.75	2	2	
4698545.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	1	1	-42.00	98.80	83.00	1	1	
4698577.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	32	32	-14.83	99.64	38.87	3	3	
4698580.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	1	1	-7.00	96.00	25.00	1	1	
4698554.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	3	3	-9.00	100.00	28.50	2	2	
4698581.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	1	1	-31.00	100.00	63.00	1	1	
4698575.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	3	3	-16.33	99.19	41.67	1	1	
4698546.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	8	8	-16.00	99.34	40.12	1	1	
4698558.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	2	2	-6.00	93.83	24.50	1	1	
4698569.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	19	19	-23.40	99.46	52.67	2	2	
4698582.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	39	39	-15.47	99.41	39.70	3	3	
4698574.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	10	10	-14.57	98.78	38.43	2	2	
4698551.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	12	12	-26.10	99.39	55.90	2	2	
4698548.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	39	39	-16.50	99.42	41.54	3	3	
4698573.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	2	2	-16.00	100.00	42.00	1	1	
4698542.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	6	6	-12.67	99.63	34.67	1	1	
4698576.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	7	7	-12.60	99.21	35.60	2	2	
4698549.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	1	1	-12.00	100.00	34.00	1	1	
4698562.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	3	3	-9.50	100.00	29.00	2	2	
4698560.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	23	23	-22.67	99.45	50.45	2	2	
4698565.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	2	2	-11.50	100.00	31.50	1	1	
4698572.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	5	5	-11.50	100.00	32.75	2	2	
4698570.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	8	8	-13.17	99.00	36.17	2	2	
4698544.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	1	1	-18.00	97.83	46.00	1	1	
4698556.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem I	photosystem I subunit XI (PsaL)	3	3	-25.33	99.19	55.00	1	1	
4698553.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	8	8	-19.00	98.82	45.88	2	2	
4698578.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	2	2	-21.00	98.69	49.00	2	2	
4698545.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	1	1	-10.00	100.00	30.00	1	1	
4698577.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	9	9	-13.00	98.09	36.67	2	2	
4698554.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	2	2	-10.50	98.44	32.00	2	2	
4698575.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	1	1	-13.00	97.22	36.00	1	1	
4698546.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	1	1	-24.00	100.00	55.00	1	1	
4698569.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	10	10	-16.00	99.28	41.30	3	3	
4698582.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	11	11	-14.82	98.66	39.27	3	3	
4698574.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	5	5	-11.00	95.90	33.60	3	3	
4698568.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	2	2	-20.00	96.85	48.00	1	1	
4698551.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	5	5	-12.40	99.07	35.80	3	3	
4698548.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	14	14	-16.71	97.12	43.43	3	3	
4698573.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	2	2	-22.00	100.00	51.50	2	2	
4698542.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	4	4	-13.25	98.88	37.00	2	2	
4698576.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	2	2	-19.00	97.42	47.50	2	2	
4698562.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	2	2	-10.50	98.44	32.00	2	2	
4698560.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	8	8	-14.00	97.95	38.50	3	3	
4698572.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	1	1	-14.00	100.00	39.00	1	1	
4698570.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	7	7	-9.43	98.56	30.14	3	3	
4698556.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 alpha chain (PsbE)	1	1	-12.00	100.00	35.00	1	1	
4698553.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	5	5	-8.67	97.10	28.00	2	2	
4698578.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	1	1	-14.00	100.00	38.00	1	1	
4698545.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	1	1	-18.00	100.00	44.00	1	1	
4698577.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	2	2	-14.00	100.00	38.00	1	1	
4698554.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	1	1	-5.00	95.45	22.00	1	1	
4698575.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	1	1	-18.00	100.00	44.00	1	1	
4698546.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	3	3	-14.67	100.00	38.67	1	1	
4698569.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	2	2	-10.50	100.00	30.50	1	1	
4698582.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	8	8	-15.50	100.00	39.88	1	1	
4698574.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	4	4	-10.33	98.48	30.67	2	2	
4698551.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	2	2	-17.00	100.00	43.00	1	1	
4698548.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	7	7	-16.83	99.59	42.00	2	2	
4698573.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	1	1	-18.00	100.00	44.00	1	1	
4698542.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	4	4	-17.00	100.00	42.00	1	1	
4698576.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	1	1	-18.00	100.00	44.00	1	1	
4698560.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	2	2	-17.00	100.00	43.00	1	1	
4698565.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	1	1	-10.00	100.00	30.00	1	1	
4698572.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	1	1	-18.00	100.00	44.00	1	1	
4698570.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Cytochrome b559 beta chain (PsbF)	2	2	-12.00	100.00	33.50	1	1	
4698553.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	10	10	-15.00	100.00	39.80	2	2	
4698578.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	5	5	-17.80	100.00	44.20	2	2	
4698545.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	1	1	-21.00	100.00	50.00	1	1	
4698577.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	7	7	-17.71	98.86	44.43	2	2	
4698554.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	1	1	-19.00	100.00	47.00	1	1	
4698581.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	3	3	-14.67	100.00	38.67	2	2	
4698575.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	2	2	-22.00	100.00	52.50	1	1	
4698546.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	8	8	-18.00	99.23	44.75	2	2	
4698571.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	1	1	-19.00	100.00	47.00	1	1	
4698558.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	1	1	-27.00	100.00	61.00	1	1	
4698569.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	7	7	-17.00	99.23	43.43	2	2	
4698582.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	12	12	-15.83	100.00	41.25	2	2	
4698574.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	2	2	-16.00	100.00	42.00	1	1	
4698563.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	3	3	-14.67	99.21	39.33	2	2	
4698568.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	1	1	-20.00	100.00	48.00	1	1	
4698551.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	8	8	-12.38	98.56	35.75	2	2	
4698548.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	11	11	-16.36	99.12	42.18	2	2	
4698573.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	2	2	-14.00	100.00	38.50	2	2	
4698542.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	7	7	-15.86	99.34	41.00	2	2	
4698576.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	1	1	-24.00	100.00	55.00	1	1	
4698549.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	2	2	-16.00	100.00	42.50	2	2	
4698562.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	1	1	-19.00	100.00	47.00	1	1	
4698560.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	8	8	-13.62	99.07	37.88	2	2	
4698572.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	2	2	-22.00	100.00	52.00	2	2	
4698570.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	3	3	-18.67	100.00	46.33	2	2	
4698547.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	2	2	-16.50	100.00	43.00	2	2	
4698553.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	14	14	-20.93	99.72	50.57	1	1	
4698543.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	1	1	-20.00	97.96	49.00	1	1	
4698578.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	4	4	-14.50	99.31	39.75	1	1	
4698577.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	18	18	-16.89	99.66	43.67	1	1	
4698581.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	1	1	-8.00	96.88	32.00	1	1	
4698575.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	2	2	-20.00	100.00	48.00	1	1	
4698546.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	9	9	-18.44	100.00	46.00	1	1	
4698569.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	12	12	-20.42	99.86	49.42	1	1	
4698582.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	24	24	-15.92	99.65	41.83	2	2	
4698574.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	7	7	-20.57	99.11	49.29	1	1	
4698551.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	14	14	-18.07	99.74	45.72	1	1	
4698548.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	23	23	-16.57	99.73	42.74	2	2	
4698573.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	2	2	-23.50	100.00	55.00	1	1	
4698542.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	9	9	-16.78	100.00	43.22	1	1	
4698576.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	2	2	-18.00	100.00	43.00	1	1	
4698549.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	1	1	-34.00	100.00	74.00	1	1	
4698560.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	27	27	-20.29	99.66	49.29	2	2	
4698565.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	2	2	-12.50	100.00	36.50	1	1	
4698572.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	1	1	-8.00	100.00	30.00	1	1	
4698570.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	8	8	-20.00	99.75	48.00	1	1	
4698544.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	1	1	-18.00	100.00	46.00	1	1	
4698556.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	1	1	-23.00	100.00	55.00	1	1	
4698553.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	10	10	-19.70	99.33	46.80	2	2	
4698578.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	6	6	-15.50	99.59	40.17	1	1	
4698541.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	1	1	-19.00	100.00	44.00	1	1	
4698577.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	24	24	-19.05	99.16	45.91	2	2	
4698554.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	4	4	-14.00	98.67	38.33	2	2	
4698581.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	4	4	-29.33	100.00	62.33	2	2	
4698575.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	1	1	-41.00	100.00	80.00	1	1	
4698546.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	10	10	-16.89	98.68	42.89	2	2	
4698571.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	1	1	-7.00	93.55	31.00	1	1	
4698567.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	1	1	-9.00	94.12	34.00	1	1	
4698569.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	10	10	-14.50	97.31	39.30	2	2	
4698582.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	24	24	-19.86	99.50	47.05	2	2	
4698574.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	5	5	-20.50	98.88	49.75	2	2	
4698563.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	1	1	-42.00	100.00	82.00	1	1	
4698551.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	7	7	-20.33	100.00	47.00	2	2	
4698548.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	15	15	-19.71	99.45	46.50	2	2	
4698573.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	1	1	-7.00	93.33	30.00	1	1	
4698542.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	8	8	-14.00	98.36	38.50	2	2	
4698579.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	1	1	-19.00	100.00	45.00	1	1	
4698576.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	4	4	-29.33	98.21	63.67	2	2	
4698562.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	2	2	-11.00	100.00	32.00	1	1	
4698560.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	12	12	-17.45	98.87	43.27	2	2	
4698565.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	2	2	-26.00	100.00	56.50	1	1	
4698572.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	3	3	-15.00	100.00	38.50	1	1	
4698570.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	7	7	-20.60	98.67	49.80	2	2	
4698544.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	3	3	-23.50	98.04	55.50	2	2	
4698547.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	1	1	-26.00	100.00	56.00	1	1	
4698556.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II 13 kDa protein Psb28 (PsbW)	3	3	-20.50	98.44	51.00	2	2	
4698553.3	Photosynthesis	Electron transport and photophosphorylation	Photosystem II	Photosystem II CP43 protein (PsbC)	38	36	-21.03	99.17	47.53	5	3	
