metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698574.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	32	2	-20.53	92.72	51.60	12	1	
4698545.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	7	1	-23.43	89.71	58.72	6	1	
4698579.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	21	5	-29.14	97.31	63.57	5	2	
4698580.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	16	1	-32.40	96.27	70.20	5	1	
4698551.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	89	3	-21.85	96.47	52.44	15	1	
4698554.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	11	2	-19.45	95.59	49.55	4	1	
4698558.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	13	2	-31.58	95.74	70.17	5	2	
4698547.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	65	6	-24.72	87.36	62.98	16	2	
4698544.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	8	2	-19.38	91.44	50.50	5	1	
4698578.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	107	2	-24.14	94.29	57.33	17	1	
4698556.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	38	3	-25.39	91.75	60.19	10	1	
4698541.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	15	1	-22.53	94.62	54.40	7	1	
4698548.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	246	8	-22.70	94.24	54.92	27	1	
4698582.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	252	6	-22.19	94.33	53.69	27	1	
4698543.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	48	3	-23.36	87.62	58.70	13	1	
4698563.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	68	6	-24.93	95.99	57.95	12	1	
4698575.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	73	5	-26.24	94.53	60.58	13	1	
4698570.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	60	2	-18.64	94.04	48.64	20	1	
4698567.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	10	3	-24.70	95.44	58.00	4	1	
4698542.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	86	5	-20.07	95.92	49.58	18	1	
4698549.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	65	12	-22.89	92.41	56.67	10	1	
4698565.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	34	3	-20.52	90.95	52.48	8	1	
4698546.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	94	6	-21.38	94.31	52.72	19	1	
4698572.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	61	1	-28.57	94.80	64.76	10	1	
4698573.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	74	5	-27.15	94.17	62.38	16	1	
4698560.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	148	2	-24.48	95.12	57.37	21	1	
4698553.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	112	6	-25.23	95.59	58.26	18	1	
4698569.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	128	7	-24.41	95.79	56.96	18	1	
4698577.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	180	8	-23.16	95.20	55.25	25	1	
4698581.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	83	9	-27.43	95.26	62.63	12	1	
4698574.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	57	2	-18.18	95.03	46.91	17	1	
4698545.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	19	2	-22.88	85.46	59.94	10	1	
4698579.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	14	1	-23.71	92.69	57.57	6	1	
4698580.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	29	2	-25.27	93.00	59.73	9	1	
4698551.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	112	4	-20.39	95.12	50.71	20	1	
4698571.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	13	3	-22.23	96.94	53.08	5	1	
4698558.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	24	2	-25.29	92.31	59.62	8	1	
4698547.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	62	10	-23.79	93.82	57.72	12	1	
4698544.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	30	2	-20.48	87.95	54.22	11	1	
4698578.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	184	2	-22.44	92.00	55.49	23	1	
4698556.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	35	2	-25.55	87.75	65.82	8	1	
4698541.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	29	3	-26.03	91.95	64.41	6	2	
4698576.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	76	1	-27.21	88.45	68.25	8	1	
4698548.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	248	9	-19.99	90.89	54.13	15	1	
4698582.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	285	17	-20.64	91.15	55.21	17	1	
4698543.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	59	4	-23.16	83.43	64.11	9	1	
4698563.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	83	6	-25.06	87.88	64.61	11	2	
4698575.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	92	5	-23.77	89.82	61.37	10	2	
4698570.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	59	1	-20.90	90.59	55.87	10	1	
4698542.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	80	10	-19.04	91.80	51.74	13	2	
4698549.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	94	7	-24.75	88.64	63.31	10	1	
4698565.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	29	1	-20.96	85.00	58.76	8	1	
4698546.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	72	6	-24.15	92.05	61.02	12	2	
4698572.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	56	2	-26.05	89.67	65.34	5	1	
4698573.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	102	6	-21.01	88.83	56.45	11	1	
4698560.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	221	9	-21.79	90.18	57.55	17	1	
4698553.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	174	8	-24.03	90.62	61.63	15	2	
4698569.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	189	10	-22.97	91.51	59.23	15	2	
4698577.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	208	6	-20.98	90.83	55.92	17	1	
4698581.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	96	11	-28.27	89.53	69.52	10	2	
4698574.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	80	5	-22.18	91.20	57.50	12	1	
4698545.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	21	1	-20.76	84.92	59.38	5	1	
4698579.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	31	5	-25.74	90.95	64.45	4	1	
4698551.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	154	7	-20.54	90.78	54.66	13	1	
4698571.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	13	1	-21.31	83.83	60.85	5	1	
4698547.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	81	7	-23.22	88.48	60.91	12	2	
4698544.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	51	4	-24.44	83.91	67.06	8	1	
4698578.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	228	3	-23.76	89.11	61.47	13	1	
4698556.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	63	1	-24.62	86.06	65.70	10	1	
4698541.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	43	6	-23.19	88.52	62.36	8	2	
4698576.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	103	4	-26.85	85.59	69.24	9	1	
4698548.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	269	11	-21.97	87.93	59.44	20	2	
4698582.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	334	13	-21.78	87.94	58.93	26	2	
4698562.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	40	1	-20.05	87.50	56.20	6	1	
4698543.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	57	5	-26.81	86.84	69.23	9	1	
4698563.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	139	7	-24.92	88.78	63.89	13	1	
4698575.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	121	8	-24.68	87.49	64.09	12	1	
4698570.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	85	3	-21.63	88.63	58.48	13	1	
4698568.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	17	2	-16.33	85.85	50.33	8	1	
4698542.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	74	3	-17.58	86.49	52.24	12	1	
4698549.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	118	5	-22.20	85.08	61.07	11	2	
4698546.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	113	4	-19.70	87.89	55.41	17	1	
4698572.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	101	3	-23.64	87.46	62.28	8	1	
4698573.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	132	8	-25.10	87.18	65.50	10	1	
4698560.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	269	4	-22.32	87.99	59.87	17	1	
4698553.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	209	10	-20.89	88.14	57.09	15	1	
4698569.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	242	12	-21.59	88.26	58.27	17	1	
4698577.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	255	4	-21.23	88.02	57.62	20	2	
4698581.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	154	12	-25.26	88.43	64.57	16	2	
4698574.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	93	2	-21.40	88.34	57.91	14	1	
4698545.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	29	3	-21.00	84.99	60.11	9	1	
4698579.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	47	6	-25.09	88.98	64.89	6	2	
4698551.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	193	5	-19.48	88.91	53.93	18	2	
4698554.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	33	1	-20.61	88.93	56.12	5	1	
4698547.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	109	5	-23.33	86.02	62.02	11	2	
4698544.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	49	4	-24.17	87.30	64.72	6	1	
4698578.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	303	3	-22.27	86.52	60.62	23	2	
4698556.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	26	1	-24.04	90.47	60.68	8	1	
4698541.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	20	2	-22.00	96.07	54.30	4	1	
4698576.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	39	3	-23.37	90.73	60.63	10	2	
4698548.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	114	10	-20.11	94.95	51.18	12	2	
4698582.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	146	13	-22.45	93.99	56.56	14	2	
4698543.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	32	1	-18.78	79.57	59.96	10	1	
4698563.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	61	11	-22.55	95.71	56.02	7	2	
4698575.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	58	12	-24.92	95.99	60.00	7	2	
4698570.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	43	4	-22.25	91.79	57.02	7	1	
4698568.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	13	2	-13.58	75.16	50.67	5	1	
4698542.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	37	4	-22.84	94.99	56.88	7	1	
4698549.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	59	5	-23.66	88.36	61.66	8	2	
4698546.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	49	4	-26.45	91.07	65.20	10	2	
4698572.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	35	3	-24.20	90.25	60.74	9	2	
4698573.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	63	10	-20.71	95.16	52.60	7	2	
4698560.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	102	6	-22.38	94.30	56.03	9	2	
4698553.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	87	8	-23.27	97.07	56.56	9	2	
4698569.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	75	9	-24.00	97.05	57.37	10	2	
4698577.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	102	4	-21.34	94.56	53.73	8	1	
4698581.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	50	11	-25.70	96.40	61.16	6	2	
4698574.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	44	4	-21.63	91.55	57.56	9	1	
4698545.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	10	2	-17.40	78.64	57.30	6	1	
4698579.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	20	2	-22.00	95.56	55.50	4	1	
4698580.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	22	1	-21.86	96.06	54.23	4	1	
4698551.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	76	6	-20.49	95.19	52.29	10	2	
4698547.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	57	5	-20.69	91.29	54.56	9	1	
4698544.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	29	3	-14.80	77.04	53.24	12	2	
4698578.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate transport system regulatory protein PhoU	116	3	-22.47	93.88	56.51	10	2	
4698556.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	86	1	-26.96	88.71	66.82	14	1	
4698541.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	53	5	-23.20	93.02	56.57	10	1	
4698576.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	163	9	-27.27	92.50	64.60	21	1	
4698548.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	427	18	-22.45	94.05	55.53	33	2	
4698582.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	499	18	-22.96	93.78	56.44	34	2	
4698562.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	51	1	-24.53	95.24	57.78	7	1	
4698543.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	178	3	-22.97	83.05	62.93	21	1	
4698563.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	170	15	-28.09	93.05	65.36	18	2	
4698575.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	175	10	-26.62	92.57	63.44	17	2	
4698570.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	169	6	-20.94	93.26	53.34	20	1	
4698567.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	29	2	-21.38	86.15	57.54	9	1	
4698542.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	123	5	-20.68	95.07	51.24	19	1	
4698549.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	165	10	-25.24	91.46	61.01	19	2	
4698565.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	73	2	-22.80	88.55	58.97	14	1	
4698546.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	129	7	-22.70	94.91	55.20	20	2	
4698572.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	132	6	-26.54	92.64	63.22	12	1	
4698573.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	205	10	-26.18	92.04	62.64	19	2	
4698560.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	355	12	-25.07	95.66	58.70	25	2	
4698553.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	252	16	-26.19	97.05	59.62	14	1	
4698569.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	315	15	-24.74	97.24	57.19	16	1	
4698577.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	389	8	-23.53	94.60	56.73	30	2	
4698581.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	172	22	-27.62	93.12	64.58	19	2	
4698574.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	133	7	-23.02	92.77	57.06	17	1	
4698545.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	74	6	-23.98	83.12	64.78	18	2	
4698579.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	58	6	-24.46	93.36	58.48	9	1	
4698580.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	69	2	-28.59	92.36	66.89	9	1	
4698551.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	340	7	-22.65	95.38	54.86	24	1	
4698554.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	47	1	-26.11	95.54	60.65	7	1	
4698571.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Polyphosphate kinase (EC 2.7.4.1)	41	2	-27.30	88.89	67.30	7	1	
