metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698544.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	31	5	-23.79	92.78	56.68	11	1	
4698547.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	101	3	-26.85	95.39	60.52	11	1	
4698556.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	39	3	-30.80	96.13	66.25	12	2	
4698553.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	48	48	-18.88	99.45	46.02	1	1	
4698543.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	144	7	-26.25	85.02	67.62	10	1	
4698578.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	138	37	-21.73	92.24	54.90	8	1	
4698541.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	14	1	-20.20	86.91	54.10	5	1	
4698545.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	62	2	-30.59	87.47	72.89	8	1	
4698577.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	120	81	-20.10	96.11	49.45	7	1	
4698580.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	17	5	-27.00	90.63	65.08	6	1	
4698554.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	12	8	-21.73	96.46	52.82	4	1	
4698581.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	50	7	-24.62	90.16	60.62	11	1	
4698575.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	62	10	-27.09	91.51	63.93	9	1	
4698546.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	54	52	-20.35	99.26	48.81	2	1	
4698571.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	14	2	-27.77	83.14	71.92	5	1	
4698558.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	22	4	-25.19	89.66	62.69	6	1	
4698567.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	14	3	-28.27	87.49	69.36	4	1	
4698569.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	50	49	-19.42	99.76	46.64	2	1	
4698582.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	181	122	-22.29	95.84	53.62	9	1	
4698574.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	58	30	-19.58	93.93	50.12	9	1	
4698563.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	49	7	-24.29	91.01	59.59	8	1	
4698568.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	44	1	-29.48	85.66	72.03	3	1	
4698551.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	72	61	-18.68	98.10	46.42	7	1	
4698548.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	172	108	-20.97	95.26	51.66	11	1	
4698573.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	70	11	-27.66	89.79	66.09	9	1	
4698542.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	85	82	-18.98	99.19	46.41	4	2	
4698579.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	17	2	-22.17	88.51	55.83	5	1	
4698576.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	74	18	-28.53	90.13	67.24	9	1	
4698549.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	38	5	-23.77	87.81	61.12	8	1	
4698562.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	13	8	-22.33	95.71	54.08	5	1	
4698560.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	99	85	-19.70	98.20	48.33	8	1	
4698565.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	44	1	-23.57	85.25	62.54	7	1	
4698572.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	63	17	-26.48	90.17	64.17	6	1	
4698570.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	54	26	-19.39	93.46	49.73	8	1	
4698544.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	132	4	-28.09	86.32	69.78	10	1	
4698547.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	31	3	-22.76	87.70	58.48	8	1	
4698556.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	55	3	-26.36	86.89	66.00	7	1	
4698553.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	78	5	-20.93	98.04	52.06	16	2	
4698543.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	29	1	-20.67	82.55	59.21	9	1	
4698578.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	132	2	-23.34	95.58	57.58	18	1	
4698577.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	105	8	-20.54	95.31	52.66	19	2	
4698580.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	21	1	-23.28	93.32	58.17	8	1	
4698554.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	18	1	-19.94	95.21	51.71	9	1	
4698575.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	46	1	-25.59	96.94	60.78	8	1	
4698546.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	32	3	-24.13	97.75	57.90	13	2	
4698558.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	18	1	-16.81	92.36	47.00	10	1	
4698569.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	99	7	-25.96	98.09	60.69	15	2	
4698582.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	158	14	-23.12	94.89	57.18	26	2	
4698574.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	30	3	-22.33	93.28	55.93	14	2	
4698563.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	50	1	-24.24	95.58	58.78	14	1	
4698551.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	81	4	-22.40	97.92	54.51	15	2	
4698548.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	133	11	-21.13	95.25	53.44	26	2	
4698573.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	56	1	-25.15	95.54	60.36	12	1	
4698542.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	30	3	-20.04	98.27	50.85	13	2	
4698576.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	54	2	-25.72	94.87	61.56	14	2	
4698549.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	69	1	-26.83	92.99	65.10	12	1	
4698562.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	22	1	-18.60	96.35	48.75	8	1	
4698560.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	109	6	-24.13	97.46	57.70	15	2	
4698565.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	14	1	-16.85	89.19	49.62	6	1	
4698572.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	40	2	-22.94	94.10	57.55	10	2	
4698570.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	37	1	-21.75	96.41	54.29	13	1	
4698544.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	24	1	-18.76	82.35	56.19	10	1	
4698556.3	Nitrogen Metabolism	-	Ammonia assimilation	Nitrogen regulatory protein P-II	23	1	-23.44	91.23	60.45	8	1	
4698553.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	91	13	-24.69	96.45	55.72	9	2	
4698543.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	44	3	-21.37	80.59	61.19	12	1	
4698578.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	123	5	-23.24	89.49	56.89	18	3	
4698541.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	19	1	-26.00	91.90	60.10	7	1	
4698577.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	113	19	-20.91	91.83	52.19	19	2	
4698580.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	16	1	-22.94	90.18	57.12	6	1	
4698554.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	20	1	-22.50	91.46	54.55	6	1	
4698581.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	44	1	-24.57	88.58	60.52	9	1	
4698575.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	51	4	-20.81	88.74	53.38	15	2	
4698546.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	47	9	-24.89	93.18	58.22	14	2	
4698571.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	7	1	-14.86	81.33	48.86	6	1	
4698558.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	23	2	-21.22	90.85	52.74	8	1	
4698567.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	10	1	-16.33	84.26	49.00	7	1	
4698569.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	88	11	-26.66	95.77	59.73	12	2	
4698582.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	154	29	-21.61	90.64	54.04	23	2	
4698574.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	44	8	-21.86	90.50	54.44	13	2	
4698551.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	70	14	-22.94	95.12	53.37	11	2	
4698548.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	162	22	-20.37	90.74	52.10	21	2	
4698573.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	53	5	-25.48	90.09	60.06	11	1	
4698542.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	44	7	-20.27	93.85	49.98	13	2	
4698576.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	43	2	-25.92	86.92	64.97	12	1	
4698562.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	27	3	-23.35	91.31	56.27	10	2	
4698560.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	134	15	-24.04	94.72	56.34	14	2	
4698572.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	33	2	-23.39	87.59	58.03	13	2	
4698570.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	36	7	-18.85	90.03	50.12	13	2	
4698544.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Carbonic anhydrase (EC 4.2.1.1)	38	1	-19.42	75.58	59.39	13	1	
4698553.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	63	9	-23.38	94.45	57.02	6	2	
4698578.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	102	7	-23.09	91.38	58.06	11	2	
4698545.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	2	1	-17.50	81.43	55.00	2	1	
4698577.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	86	22	-22.13	95.36	54.68	7	3	
4698581.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	39	1	-26.92	92.04	64.00	4	1	
4698575.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	32	4	-24.70	95.27	58.20	5	2	
4698546.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	22	9	-20.11	93.34	50.74	8	2	
4698571.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	7	2	-23.40	95.14	57.00	4	1	
4698567.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	5	2	-27.25	94.10	63.00	3	1	
4698569.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	66	11	-25.30	94.53	60.37	6	2	
4698582.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	133	31	-21.08	96.37	52.24	10	3	
4698574.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	19	8	-20.38	94.68	51.81	6	2	
4698563.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	37	1	-22.48	94.11	55.72	5	1	
4698568.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	3	1	-20.67	78.62	60.67	2	1	
4698551.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	82	12	-23.17	94.54	56.83	10	3	
4698548.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	101	30	-22.40	94.71	55.62	9	3	
4698573.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	42	4	-25.58	93.40	60.10	5	1	
4698542.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	13	7	-19.00	96.46	47.92	6	2	
4698576.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	40	10	-20.07	96.62	50.07	6	2	
4698549.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	29	2	-26.65	94.48	61.95	5	1	
4698560.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	91	18	-21.84	94.64	53.58	10	3	
4698565.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	16	1	-24.20	93.15	60.40	4	1	
4698572.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	40	8	-25.26	95.34	59.93	6	2	
4698570.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	24	8	-20.50	95.32	51.78	6	2	
4698544.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	2	1	-34.00	91.91	75.00	2	1	
4698547.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	19	2	-21.00	95.77	52.31	4	1	
4698556.3	Nitrogen Metabolism	-	Cyanate hydrolysis	Cyanate hydratase (EC 4.2.1.104)	15	1	-20.50	91.55	53.00	5	1	
4698553.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	336	14	-23.42	92.05	58.52	18	1	
4698578.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	301	7	-24.67	90.92	61.40	17	1	
4698577.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	238	27	-23.97	91.49	59.84	26	2	
4698580.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	51	3	-25.61	92.31	62.36	8	1	
4698575.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	109	4	-25.20	91.20	62.30	14	1	
4698546.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	104	19	-21.50	91.35	56.02	17	1	
4698571.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	18	2	-24.78	94.31	59.61	5	1	
4698558.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	48	4	-23.67	93.92	58.03	6	1	
4698567.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	19	1	-22.05	93.04	55.89	5	1	
4698569.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	365	16	-23.66	91.73	59.41	19	1	
4698582.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	352	39	-21.93	91.40	56.61	31	2	
4698574.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	94	12	-22.63	91.41	57.75	13	1	
4698551.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	263	17	-21.62	91.06	56.01	21	2	
4698548.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	386	32	-21.39	91.41	55.75	29	3	
4698573.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	128	6	-26.52	92.22	64.94	12	1	
4698542.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	91	20	-20.49	92.43	53.51	14	1	
4698576.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	92	4	-26.81	90.74	65.67	12	1	
4698549.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	131	1	-22.48	87.83	59.99	18	1	
4698560.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	378	24	-22.05	90.18	57.21	25	2	
4698565.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	33	1	-21.03	90.38	55.12	9	1	
4698572.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	73	5	-25.62	91.31	63.08	9	1	
4698570.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	86	14	-19.89	91.75	52.76	15	1	
4698547.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	105	1	-21.68	87.92	58.10	17	1	
4698556.3	Nitrogen Metabolism	-	Dissimilatory nitrite reductase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	31	1	-25.84	88.93	64.38	10	1	
4698553.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	310	81	-23.07	89.28	58.29	14	2	
4698543.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	32	8	-23.03	84.54	61.28	11	2	
4698578.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	424	65	-21.77	86.54	57.23	29	2	
4698541.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	72	4	-24.18	86.85	61.22	10	1	
4698545.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	19	6	-24.22	86.14	61.72	12	2	
4698577.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	433	134	-21.32	88.58	55.29	20	2	
4698580.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	74	7	-23.64	85.15	61.63	11	2	
4698554.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	50	4	-20.46	86.65	54.84	6	2	
4698581.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	195	4	-27.00	87.09	66.70	13	1	
4698575.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	167	19	-24.57	86.40	62.94	14	2	
4698546.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	179	69	-22.27	89.68	56.16	23	2	
4698558.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	75	12	-21.34	86.24	56.89	9	2	
4698569.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	335	77	-23.39	88.87	59.11	12	2	
4698582.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	581	230	-21.51	89.21	55.64	26	2	
4698574.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	153	55	-21.66	89.40	55.86	12	2	
4698563.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	170	5	-26.24	87.55	64.99	11	1	
4698568.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	15	2	-19.56	82.00	56.06	11	1	
4698551.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	326	80	-20.43	88.00	54.00	23	2	
4698548.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	445	184	-20.25	89.91	52.74	28	2	
4698573.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	184	28	-24.27	87.00	61.61	17	2	
4698542.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	161	67	-20.19	89.96	52.37	20	2	
4698579.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	73	5	-24.67	89.68	60.46	9	2	
4698576.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	143	19	-27.01	85.81	67.44	12	2	
4698549.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	176	7	-22.35	84.43	59.71	16	2	
4698562.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	67	7	-23.13	87.11	59.46	10	2	
4698560.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	402	106	-21.77	87.88	56.71	29	4	
4698565.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	54	8	-23.53	86.41	60.22	11	2	
4698572.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	113	12	-24.80	86.92	62.36	13	3	
4698570.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	138	53	-20.16	89.34	53.36	13	3	
4698544.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	34	9	-19.55	86.48	53.65	8	2	
4698547.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	163	4	-22.25	83.61	60.58	14	1	
4698556.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Assimilatory nitrate reductase large subunit (EC:1.7.99.4)	73	11	-23.91	85.73	62.05	14	2	
4698553.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Ferredoxin--nitrite reductase (EC 1.7.7.1)	40	40	-17.52	99.73	43.17	2	2	
4698543.3	Nitrogen Metabolism	-	Nitrate and nitrite ammonification	Ferredoxin--nitrite reductase (EC 1.7.7.1)	5	5	-41.20	99.74	80.00	1	1	
