metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698558.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	50	2	-28.56	97.00	63.47	11	1	
4698567.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	22	2	-26.13	93.64	61.20	8	2	
4698569.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	301	37	-26.15	98.11	58.85	26	4	
4698582.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	448	88	-24.69	97.01	56.82	30	4	
4698574.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	119	22	-23.89	96.54	55.85	20	3	
4698563.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	74	2	-30.14	96.42	66.43	12	1	
4698551.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	237	35	-23.26	97.44	54.44	20	3	
4698548.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	385	65	-22.57	97.03	53.23	27	3	
4698573.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	159	7	-25.70	95.77	59.26	19	2	
4698542.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	76	26	-22.80	97.36	53.20	13	3	
4698576.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	115	6	-28.90	95.68	65.04	15	2	
4698549.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	168	3	-26.94	95.17	61.77	18	1	
4698562.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	37	2	-26.92	96.22	60.81	11	2	
4698560.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	288	47	-24.53	97.59	56.32	24	4	
4698572.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	119	2	-30.48	95.99	67.65	14	1	
4698570.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	111	21	-21.34	96.00	51.72	17	3	
4698544.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	71	2	-26.95	91.42	63.78	13	2	
4698547.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	152	3	-25.55	95.07	59.10	17	1	
4698556.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	53	1	-25.96	94.14	60.94	11	1	
4698553.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	312	51	-25.61	96.29	56.92	22	2	
4698543.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	135	6	-28.51	85.21	69.32	32	1	
4698578.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	524	35	-26.42	91.81	61.02	69	2	
4698541.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	77	1	-23.92	94.78	55.54	17	1	
4698545.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	70	4	-27.08	84.96	67.10	29	1	
4698577.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	636	95	-23.40	93.48	54.41	74	1	
4698580.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	76	8	-28.77	93.05	64.28	19	1	
4698554.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	47	6	-23.70	94.03	55.30	17	1	
4698581.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	278	6	-31.11	94.31	67.25	34	1	
4698575.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	219	13	-29.26	92.71	64.93	34	2	
4698546.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	211	55	-23.19	94.14	54.37	45	2	
4698571.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	49	7	-28.38	92.26	64.38	16	1	
4698558.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	62	6	-25.27	92.96	58.65	14	1	
4698567.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	47	8	-27.09	93.04	61.28	16	1	
4698569.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	317	50	-27.24	96.16	59.57	22	2	
4698582.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	817	232	-24.56	92.78	57.37	76	3	
4698574.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	208	31	-24.65	91.67	58.19	44	1	
4698563.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	240	8	-28.54	93.99	63.77	33	2	
4698568.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	71	10	-22.84	82.92	60.97	27	2	
4698551.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	349	72	-22.67	94.12	53.23	45	3	
4698548.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	739	211	-23.49	93.13	55.15	72	4	
4698573.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	268	10	-30.66	93.08	67.07	29	1	
4698542.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	186	54	-20.67	94.52	49.93	39	2	
4698576.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	141	7	-30.76	91.13	68.81	31	1	
4698549.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	339	3	-26.76	88.90	63.40	46	2	
4698562.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	55	7	-24.92	93.38	58.27	18	1	
4698560.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	482	80	-25.52	94.03	57.88	47	2	
4698565.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	75	3	-23.07	90.52	55.68	29	1	
4698572.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	143	8	-28.45	91.75	64.31	29	1	
4698570.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	173	28	-23.19	92.21	55.03	39	1	
4698544.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	104	6	-25.98	85.92	64.81	26	1	
4698547.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	273	4	-24.84	89.17	59.72	46	3	
4698556.3	Secondary Metabolism	Plant Hormones	Auxin degradation	Peroxidase (EC 1.11.1.7)	93	3	-27.63	89.43	64.72	32	1	
